#       Energy(Ry)            Total                 X                  Y                   Z
      0.30300000E+00      0.50158937E+00      0.25013480E+00      0.25011765E+00      0.13369259E-02
      0.30400000E+00      0.51852225E+00      0.25859179E+00      0.25857397E+00      0.13564965E-02
      0.30500000E+00      0.53626583E+00      0.26745397E+00      0.26743542E+00      0.13764456E-02
      0.30600000E+00      0.55487177E+00      0.27674714E+00      0.27672785E+00      0.13967833E-02
      0.30700000E+00      0.57439588E+00      0.28649921E+00      0.28647915E+00      0.14175199E-02
      0.30800000E+00      0.59489853E+00      0.29674038E+00      0.29671949E+00      0.14386660E-02
      0.30900000E+00      0.61644511E+00      0.30750331E+00      0.30748157E+00      0.14602326E-02
      0.31000000E+00      0.63910650E+00      0.31882345E+00      0.31880082E+00      0.14822310E-02
      0.31100000E+00      0.66295965E+00      0.33073927E+00      0.33071571E+00      0.15046730E-02
      0.31200000E+00      0.68808822E+00      0.34329260E+00      0.34326806E+00      0.15275708E-02
      0.31300000E+00      0.71458331E+00      0.35652897E+00      0.35650341E+00      0.15509370E-02
      0.31400000E+00      0.74254419E+00      0.37049802E+00      0.37047139E+00      0.15747846E-02
      0.31500000E+00      0.77207929E+00      0.38525396E+00      0.38522620E+00      0.15991272E-02
      0.31600000E+00      0.80330714E+00      0.40085606E+00      0.40082711E+00      0.16239786E-02
      0.31700000E+00      0.83635758E+00      0.41736921E+00      0.41733902E+00      0.16493535E-02
      0.31800000E+00      0.87137303E+00      0.43486464E+00      0.43483313E+00      0.16752669E-02
      0.31900000E+00      0.90851001E+00      0.45342059E+00      0.45338769E+00      0.17017343E-02
      0.32000000E+00      0.94794079E+00      0.47312319E+00      0.47308883E+00      0.17287719E-02
      0.32100000E+00      0.98985539E+00      0.49406745E+00      0.49403155E+00      0.17563964E-02
      0.32200000E+00      0.10344638E+01      0.51635833E+00      0.51632081E+00      0.17846253E-02
      0.32300000E+00      0.10819983E+01      0.54011205E+00      0.54007280E+00      0.18134767E-02
      0.32400000E+00      0.11327169E+01      0.56545752E+00      0.56541646E+00      0.18429691E-02
      0.32500000E+00      0.11869063E+01      0.59253810E+00      0.59249510E+00      0.18731222E-02
      0.32600000E+00      0.12448859E+01      0.62151349E+00      0.62146845E+00      0.19039561E-02
      0.32700000E+00      0.13070124E+01      0.65256208E+00      0.65251487E+00      0.19354919E-02
      0.32800000E+00      0.13736854E+01      0.68588358E+00      0.68583406E+00      0.19677513E-02
      0.32900000E+00      0.14453531E+01      0.72170215E+00      0.72165017E+00      0.20007572E-02
      0.33000000E+00      0.15225200E+01      0.76027006E+00      0.76021545E+00      0.20345331E-02
      0.33100000E+00      0.16057556E+01      0.80187198E+00      0.80181458E+00      0.20691036E-02
      0.33200000E+00      0.16957043E+01      0.84683012E+00      0.84676973E+00      0.21044943E-02
      0.33300000E+00      0.17930976E+01      0.89551025E+00      0.89544667E+00      0.21407319E-02
      0.33400000E+00      0.18987687E+01      0.94832894E+00      0.94826195E+00      0.21778440E-02
      0.33500000E+00      0.20136696E+01      0.10057622E+01      0.10056916E+01      0.22158597E-02
      0.33600000E+00      0.21388920E+01      0.10683559E+01      0.10682813E+01      0.22548090E-02
      0.33700000E+00      0.22756923E+01      0.11367382E+01      0.11366594E+01      0.22947234E-02
      0.33800000E+00      0.24255227E+01      0.12116352E+01      0.12115519E+01      0.23356357E-02
      0.33900000E+00      0.25900677E+01      0.12938891E+01      0.12938010E+01      0.23775799E-02
      0.34000000E+00      0.27712905E+01      0.13844817E+01      0.13843882E+01      0.24205920E-02
      0.34100000E+00      0.29714896E+01      0.14845620E+01      0.14844629E+01      0.24647090E-02
      0.34200000E+00      0.31933693E+01      0.15954823E+01      0.15953771E+01      0.25099701E-02
      0.34300000E+00      0.34401276E+01      0.17188415E+01      0.17187297E+01      0.25564158E-02
      0.34400000E+00      0.37155677E+01      0.18565413E+01      0.18564224E+01      0.26040887E-02
      0.34500000E+00      0.40242390E+01      0.20108562E+01      0.20107297E+01      0.26530334E-02
      0.34600000E+00      0.43716176E+01      0.21845245E+01      0.21843898E+01      0.27032964E-02
      0.34700000E+00      0.47643397E+01      0.23808641E+01      0.23807207E+01      0.27549265E-02
      0.34800000E+00      0.52105049E+01      0.26039249E+01      0.26037721E+01      0.28079747E-02
      0.34900000E+00      0.57200748E+01      0.28586875E+01      0.28585248E+01      0.28624946E-02
      0.35000000E+00      0.63054021E+01      0.31513284E+01      0.31511552E+01      0.29185422E-02
      0.35100000E+00      0.69819405E+01      0.34895741E+01      0.34893902E+01      0.29761764E-02
      0.35200000E+00      0.77692062E+01      0.38831827E+01      0.38829881E+01      0.30354588E-02
      0.35300000E+00      0.86920982E+01      0.43446034E+01      0.43443984E+01      0.30964543E-02
      0.35400000E+00      0.97827304E+01      0.48898926E+01      0.48896786E+01      0.31592309E-02
      0.35500000E+00      0.11083009E+02      0.55400030E+01      0.55397824E+01      0.32238601E-02
      0.35600000E+00      0.12648304E+02      0.63226184E+01      0.63223956E+01      0.32904171E-02
      0.35700000E+00      0.14552745E+02      0.72748017E+01      0.72745843E+01      0.33589809E-02
      0.35800000E+00      0.16896951E+02      0.84468603E+01      0.84466610E+01      0.34296347E-02
      0.35900000E+00      0.19819431E+02      0.99080449E+01      0.99078841E+01      0.35024663E-02
      0.36000000E+00      0.23513475E+02      0.11754994E+02      0.11754904E+02      0.35775678E-02
      0.36100000E+00      0.28252083E+02      0.14124198E+02      0.14124229E+02      0.36550367E-02
      0.36200000E+00      0.34423913E+02      0.17209976E+02      0.17210202E+02      0.37349756E-02
      0.36300000E+00      0.42581599E+02      0.21288633E+02      0.21289148E+02      0.38174928E-02
      0.36400000E+00      0.53494287E+02      0.26744747E+02      0.26745638E+02      0.39027029E-02
      0.36500000E+00      0.68161033E+02      0.34077922E+02      0.34079121E+02      0.39907268E-02
      0.36600000E+00      0.87636138E+02      0.43815602E+02      0.43816455E+02      0.40816923E-02
      0.36700000E+00      0.11227774E+03      0.56137623E+02      0.56135947E+02      0.41757348E-02
      0.36800000E+00      0.13982133E+03      0.69912846E+02      0.69904212E+02      0.42729973E-02
      0.36900000E+00      0.16283787E+03      0.81426196E+02      0.81407303E+02      0.43736312E-02
      0.37000000E+00      0.17043084E+03      0.85224767E+02      0.85201593E+02      0.44777967E-02
      0.37100000E+00      0.15809948E+03      0.79055444E+02      0.79039451E+02      0.45856642E-02
      0.37200000E+00      0.13318597E+03      0.66593666E+02      0.66587605E+02      0.46974153E-02
      0.37300000E+00      0.10625442E+03      0.53125070E+02      0.53124534E+02      0.48132429E-02
      0.37400000E+00      0.83134803E+02      0.41564365E+02      0.41565505E+02      0.49333521E-02
      0.37500000E+00      0.65128063E+02      0.32560911E+02      0.32562095E+02      0.50579609E-02
      0.37600000E+00      0.51592418E+02      0.25793210E+02      0.25794021E+02      0.51873010E-02
      0.37700000E+00      0.41480254E+02      0.20737245E+02      0.20737687E+02      0.53216197E-02
      0.37800000E+00      0.33870640E+02      0.16932505E+02      0.16932674E+02      0.54611805E-02
      0.37900000E+00      0.28069643E+02      0.14032024E+02      0.14032013E+02      0.56062651E-02
      0.38000000E+00      0.23581077E+02      0.11787722E+02      0.11787598E+02      0.57571742E-02
      0.38100000E+00      0.20055344E+02      0.10024809E+02      0.10024620E+02      0.59142296E-02
      0.38200000E+00      0.17245720E+02      0.86199334E+01      0.86197086E+01      0.60777757E-02
      0.38300000E+00      0.14976486E+02      0.74852397E+01      0.74849978E+01      0.62481816E-02
      0.38400000E+00      0.13120924E+02      0.65573726E+01      0.65571253E+01      0.64258431E-02
      0.38500000E+00      0.11586394E+02      0.57900144E+01      0.57897688E+01      0.66111854E-02
      0.38600000E+00      0.10304225E+02      0.51488299E+01      0.51485903E+01      0.68046651E-02
      0.38700000E+00      0.92228167E+01      0.46080206E+01      0.46077894E+01      0.70067740E-02
      0.38800000E+00      0.83028974E+01      0.41479506E+01      0.41477288E+01      0.72180413E-02
      0.38900000E+00      0.75142104E+01      0.37534916E+01      0.37532798E+01      0.74390379E-02
      0.39000000E+00      0.68331781E+01      0.34128548E+01      0.34126530E+01      0.76703802E-02
      0.39100000E+00      0.62412316E+01      0.31167556E+01      0.31165634E+01      0.79127342E-02
      0.39200000E+00      0.57236009E+01      0.28578085E+01      0.28576256E+01      0.81668210E-02
      0.39300000E+00      0.52684285E+01      0.26300847E+01      0.26299104E+01      0.84334217E-02
      0.39400000E+00      0.48661134E+01      0.24287831E+01      0.24286170E+01      0.87133839E-02
      0.39500000E+00      0.45088190E+01      0.22499849E+01      0.22498264E+01      0.90076285E-02
      0.39600000E+00      0.41901005E+01      0.20904674E+01      0.20903160E+01      0.93171578E-02
      0.39700000E+00      0.39046212E+01      0.19475616E+01      0.19474166E+01      0.96430637E-02
      0.39800000E+00      0.36479325E+01      0.18190425E+01      0.18189035E+01      0.99865380E-02
      0.39900000E+00      0.34163033E+01      0.17030440E+01      0.17029105E+01      0.10348883E-01
      0.40000000E+00      0.32065869E+01      0.15979919E+01      0.15978635E+01      0.10731527E-01
      0.40100000E+00      0.30161143E+01      0.15025510E+01      0.15024273E+01      0.11136033E-01
      0.40200000E+00      0.28426108E+01      0.14155831E+01      0.14154636E+01      0.11564122E-01
      0.40300000E+00      0.26841284E+01      0.13361131E+01      0.13359976E+01      0.12017689E-01
      0.40400000E+00      0.25389911E+01      0.12633021E+01      0.12631902E+01      0.12498824E-01
      0.40500000E+00      0.24057512E+01      0.11964250E+01      0.11963164E+01      0.13009841E-01
      0.40600000E+00      0.22831530E+01      0.11348526E+01      0.11347471E+01      0.13553304E-01
      0.40700000E+00      0.21701033E+01      0.10780370E+01      0.10779342E+01      0.14132059E-01
      0.40800000E+00      0.20656471E+01      0.10254991E+01      0.10253988E+01      0.14749260E-01
      0.40900000E+00      0.19689473E+01      0.97681845E+00      0.97672051E+00      0.15408374E-01
      0.41000000E+00      0.18792679E+01      0.93162527E+00      0.93152943E+00      0.16113165E-01
      0.41100000E+00      0.17959595E+01      0.88959287E+00      0.88949896E+00      0.16867700E-01
      0.41200000E+00      0.17184484E+01      0.85043201E+00      0.85033984E+00      0.17676585E-01
      0.41300000E+00      0.16462263E+01      0.81388577E+00      0.81379518E+00      0.18545340E-01
      0.41400000E+00      0.15788421E+01      0.77972539E+00      0.77963622E+00      0.19480455E-01
      0.41500000E+00      0.15158945E+01      0.74774658E+00      0.74765870E+00      0.20489192E-01
      0.41600000E+00      0.14570258E+01      0.71776650E+00      0.71767976E+00      0.21579596E-01
      0.41700000E+00      0.14019172E+01      0.68962108E+00      0.68953536E+00      0.22760719E-01
      0.41800000E+00      0.13502836E+01      0.66316279E+00      0.66307797E+00      0.24042861E-01
      0.41900000E+00      0.13018711E+01      0.63825864E+00      0.63817460E+00      0.25437832E-01
      0.42000000E+00      0.12564529E+01      0.61478853E+00      0.61470517E+00      0.26959227E-01
      0.42100000E+00      0.12138275E+01      0.59264375E+00      0.59256096E+00      0.28622757E-01
      0.42200000E+00      0.11738158E+01      0.57172573E+00      0.57164342E+00      0.30446649E-01
      0.42300000E+00      0.11362601E+01      0.55194493E+00      0.55186300E+00      0.32452138E-01
      0.42400000E+00      0.11010221E+01      0.53321982E+00      0.53313820E+00      0.34664075E-01
      0.42500000E+00      0.10679825E+01      0.51547611E+00      0.51539470E+00      0.37111683E-01
      0.42600000E+00      0.10370401E+01      0.49864593E+00      0.49856465E+00      0.39829504E-01
      0.42700000E+00      0.10081117E+01      0.48266718E+00      0.48258596E+00      0.42858593E-01
      0.42800000E+00      0.98113278E+00      0.46748300E+00      0.46740175E+00      0.46248030E-01
      0.42900000E+00      0.95605789E+00      0.45304118E+00      0.45295985E+00      0.50056859E-01
      0.43000000E+00      0.93286265E+00      0.43929378E+00      0.43921229E+00      0.54356582E-01
      0.43100000E+00      0.91154601E+00      0.42619666E+00      0.42611494E+00      0.59234411E-01
      0.43200000E+00      0.89213381E+00      0.41370915E+00      0.41362714E+00      0.64797532E-01
      0.43300000E+00      0.87468385E+00      0.40179373E+00      0.40171136E+00      0.71178763E-01
      0.43400000E+00      0.85929280E+00      0.39041573E+00      0.39033294E+00      0.78544130E-01
      0.43500000E+00      0.84610605E+00      0.37954309E+00      0.37945982E+00      0.87103141E-01
      0.43600000E+00      0.83533125E+00      0.36914610E+00      0.36906229E+00      0.97122857E-01
      0.43700000E+00      0.82725748E+00      0.35919724E+00      0.35911283E+00      0.10894742E+00
      0.43800000E+00      0.82228225E+00      0.34967092E+00      0.34958586E+00      0.12302547E+00
      0.43900000E+00      0.82095027E+00      0.34054341E+00      0.34045763E+00      0.13994922E+00
      0.44000000E+00      0.82400934E+00      0.33179261E+00      0.33170606E+00      0.16051068E+00
      0.44100000E+00      0.83249219E+00      0.32339792E+00      0.32331055E+00      0.18578373E+00
      0.44200000E+00      0.84783713E+00      0.31534018E+00      0.31525192E+00      0.21724503E+00
      0.44300000E+00      0.87206685E+00      0.30760148E+00      0.30751228E+00      0.25695310E+00
      0.44400000E+00      0.90805270E+00      0.30016509E+00      0.30007490E+00      0.30781270E+00
      0.44500000E+00      0.95989632E+00      0.29301540E+00      0.29292417E+00      0.37395676E+00
      0.44600000E+00      0.10334459E+01      0.28613778E+00      0.28604544E+00      0.46126273E+00
      0.44700000E+00      0.11368692E+01      0.27951853E+00      0.27942503E+00      0.57792561E+00
      0.44800000E+00      0.12808486E+01      0.27314482E+00      0.27305010E+00      0.73465368E+00
      0.44900000E+00      0.14768871E+01      0.26700460E+00      0.26690861E+00      0.94297385E+00
      0.45000000E+00      0.17296982E+01      0.26108657E+00      0.26098926E+00      0.12076224E+01
      0.45100000E+00      0.20171471E+01      0.25538010E+00      0.25528140E+00      0.15064856E+01
      0.45200000E+00      0.22621224E+01      0.24987520E+00      0.24977506E+00      0.17624721E+01
      0.45300000E+00      0.23460686E+01      0.24456246E+00      0.24446083E+00      0.18570454E+01
      0.45400000E+00      0.22129129E+01      0.23943301E+00      0.23932983E+00      0.17341501E+01
      0.45500000E+00      0.19367269E+01      0.23447853E+00      0.23437375E+00      0.14678746E+01
      0.45600000E+00      0.16337148E+01      0.22969116E+00      0.22958472E+00      0.11744389E+01
      0.45700000E+00      0.13707167E+01      0.22506347E+00      0.22495531E+00      0.92069793E+00
      0.45800000E+00      0.11637487E+01      0.22058846E+00      0.22047852E+00      0.72268167E+00
      0.45900000E+00      0.10062110E+01      0.21625951E+00      0.21614772E+00      0.57380377E+00
      0.46000000E+00      0.88645595E+00      0.21207035E+00      0.21195665E+00      0.46242895E+00
      0.46100000E+00      0.79423086E+00      0.20801505E+00      0.20789938E+00      0.37831644E+00
      0.46200000E+00      0.72201562E+00      0.20408801E+00      0.20397030E+00      0.31395732E+00
      0.46300000E+00      0.66453096E+00      0.20028390E+00      0.20016409E+00      0.26408297E+00
      0.46400000E+00      0.61801334E+00      0.19659771E+00      0.19647571E+00      0.22493992E+00
      0.46500000E+00      0.57974406E+00      0.19302464E+00      0.19290040E+00      0.19381902E+00
      0.46600000E+00      0.54775300E+00      0.18956018E+00      0.18943362E+00      0.16875920E+00
      0.46700000E+00      0.52060666E+00      0.18620001E+00      0.18607107E+00      0.14833558E+00
      0.46800000E+00      0.49725317E+00      0.18294006E+00      0.18280866E+00      0.13150446E+00
      0.46900000E+00      0.47691180E+00      0.17977645E+00      0.17964250E+00      0.11749286E+00
      0.47000000E+00      0.45899563E+00      0.17670548E+00      0.17656892E+00      0.10572124E+00
      0.47100000E+00      0.44305770E+00      0.17372364E+00      0.17358439E+00      0.95749671E-01
      0.47200000E+00      0.42875329E+00      0.17082760E+00      0.17068557E+00      0.87240117E-01
      0.47300000E+00      0.41581337E+00      0.16801418E+00      0.16786929E+00      0.79929904E-01
      0.47400000E+00      0.40402558E+00      0.16528035E+00      0.16513251E+00      0.73612725E-01
      0.47500000E+00      0.39322052E+00      0.16262323E+00      0.16247234E+00      0.68124954E-01
      0.47600000E+00      0.38326173E+00      0.16004005E+00      0.15988604E+00      0.63335636E-01
      0.47700000E+00      0.37403828E+00      0.15752821E+00      0.15737098E+00      0.59139099E-01
      0.47800000E+00      0.36545927E+00      0.15508520E+00      0.15492464E+00      0.55449425E-01
      0.47900000E+00      0.35744958E+00      0.15270863E+00      0.15254466E+00      0.52196294E-01
      0.48000000E+00      0.34994676E+00      0.15039623E+00      0.15022873E+00      0.49321804E-01
      0.48100000E+00      0.34289852E+00      0.14814581E+00      0.14797468E+00      0.46778035E-01
      0.48200000E+00      0.33626089E+00      0.14595529E+00      0.14578044E+00      0.44525164E-01
      0.48300000E+00      0.32999669E+00      0.14382270E+00      0.14364400E+00      0.42529991E-01
      0.48400000E+00      0.32407438E+00      0.14174613E+00      0.14156346E+00      0.40764786E-01
      0.48500000E+00      0.31846715E+00      0.13972376E+00      0.13953701E+00      0.39206379E-01
      0.48600000E+00      0.31315222E+00      0.13775386E+00      0.13756291E+00      0.37835446E-01
      0.48700000E+00      0.30811019E+00      0.13583477E+00      0.13563948E+00      0.36635941E-01
      0.48800000E+00      0.30332469E+00      0.13396489E+00      0.13376514E+00      0.35594649E-01
      0.48900000E+00      0.29878192E+00      0.13214271E+00      0.13193836E+00      0.34700846E-01
      0.49000000E+00      0.29447047E+00      0.13036677E+00      0.13015768E+00      0.33946029E-01
      0.49100000E+00      0.29038108E+00      0.12863566E+00      0.12842169E+00      0.33323724E-01
      0.49200000E+00      0.28650649E+00      0.12694807E+00      0.12672906E+00      0.32829360E-01
      0.49300000E+00      0.28284139E+00      0.12530270E+00      0.12507850E+00      0.32460187E-01
      0.49400000E+00      0.27938238E+00      0.12369834E+00      0.12346878E+00      0.32215266E-01
      0.49500000E+00      0.27612803E+00      0.12213380E+00      0.12189873E+00      0.32095499E-01
      0.49600000E+00      0.27307891E+00      0.12060797E+00      0.12036721E+00      0.32103734E-01
      0.49700000E+00      0.27023782E+00      0.11911976E+00      0.11887313E+00      0.32244929E-01
      0.49800000E+00      0.26761002E+00      0.11766815E+00      0.11741546E+00      0.32526400E-01
      0.49900000E+00      0.26520352E+00      0.11625215E+00      0.11599321E+00      0.32958160E-01
      0.50000000E+00      0.26302962E+00      0.11487081E+00      0.11460542E+00      0.33553387E-01
      0.50100000E+00      0.26110344E+00      0.11352322E+00      0.11325117E+00      0.34329047E-01
      0.50200000E+00      0.25944482E+00      0.11220851E+00      0.11192960E+00      0.35306709E-01
      0.50300000E+00      0.25807935E+00      0.11092586E+00      0.11063985E+00      0.36513641E-01
      0.50400000E+00      0.25703985E+00      0.10967447E+00      0.10938113E+00      0.37984260E-01
      0.50500000E+00      0.25636831E+00      0.10845357E+00      0.10815266E+00      0.39762081E-01
      0.50600000E+00      0.25611849E+00      0.10726244E+00      0.10695371E+00      0.41902339E-01
      0.50700000E+00      0.25635952E+00      0.10610039E+00      0.10578357E+00      0.44475570E-01
      0.50800000E+00      0.25718084E+00      0.10496674E+00      0.10464156E+00      0.47572544E-01
      0.50900000E+00      0.25869904E+00      0.10386086E+00      0.10352705E+00      0.51311134E-01
      0.51000000E+00      0.26106757E+00      0.10278216E+00      0.10243940E+00      0.55846006E-01
      0.51100000E+00      0.26449055E+00      0.10173004E+00      0.10137804E+00      0.61382462E-01
      0.51200000E+00      0.26924282E+00      0.10070397E+00      0.10034240E+00      0.68196450E-01
      0.51300000E+00      0.27569920E+00      0.99703417E-01      0.99331946E-01      0.76663837E-01
      0.51400000E+00      0.28437766E+00      0.98727889E-01      0.98346165E-01      0.87303613E-01
      0.51500000E+00      0.29600338E+00      0.97776915E-01      0.97384573E-01      0.10084189E+00
      0.51600000E+00      0.31160287E+00      0.96850052E-01      0.96446709E-01      0.11830611E+00
      0.51700000E+00      0.33263863E+00      0.95946881E-01      0.95532139E-01      0.14115962E+00
      0.51800000E+00      0.36118573E+00      0.95067007E-01      0.94640447E-01      0.17147827E+00
      0.51900000E+00      0.40010818E+00      0.94210059E-01      0.93771247E-01      0.21212688E+00
      0.52000000E+00      0.45303867E+00      0.93375693E-01      0.92924171E-01      0.26673881E+00
      0.52100000E+00      0.52351995E+00      0.92563586E-01      0.92098875E-01      0.33885749E+00
      0.52200000E+00      0.61173741E+00      0.91773441E-01      0.91295041E-01      0.42866894E+00
      0.52300000E+00      0.70687264E+00      0.91004984E-01      0.90512368E-01      0.52535529E+00
      0.52400000E+00      0.77907236E+00      0.90257964E-01      0.89750581E-01      0.59906382E+00
      0.52500000E+00      0.79090035E+00      0.89532154E-01      0.89009427E-01      0.61235878E+00
      0.52600000E+00      0.73445953E+00      0.88827354E-01      0.88288676E-01      0.55734350E+00
      0.52700000E+00      0.64105836E+00      0.88143387E-01      0.87588121E-01      0.46532686E+00
      0.52800000E+00      0.54607908E+00      0.87480104E-01      0.86907578E-01      0.37169141E+00
      0.52900000E+00      0.46648274E+00      0.86837379E-01      0.86246889E-01      0.29339848E+00
      0.53000000E+00      0.40491585E+00      0.86215113E-01      0.85605917E-01      0.23309482E+00
      0.53100000E+00      0.35854477E+00      0.85613235E-01      0.84984551E-01      0.18794699E+00
      0.53200000E+00      0.32366391E+00      0.85031700E-01      0.84382703E-01      0.15424951E+00
      0.53300000E+00      0.29715862E+00      0.84470493E-01      0.83800315E-01      0.12888782E+00
      0.53400000E+00      0.27671792E+00      0.83929628E-01      0.83237354E-01      0.10955094E+00
      0.53500000E+00      0.26069834E+00      0.83409153E-01      0.82693813E-01      0.94595380E-01
      0.53600000E+00      0.24794344E+00      0.82909145E-01      0.82169718E-01      0.82864581E-01
      0.53700000E+00      0.23763661E+00      0.82429719E-01      0.81665122E-01      0.73541770E-01
      0.53800000E+00      0.22919551E+00      0.81971024E-01      0.81180113E-01      0.66044375E-01
      0.53900000E+00      0.22219962E+00      0.81533249E-01      0.80714812E-01      0.59951561E-01
      0.54000000E+00      0.21634116E+00      0.81116623E-01      0.80269375E-01      0.54955160E-01
      0.54100000E+00      0.21139183E+00      0.80721419E-01      0.79843996E-01      0.50826421E-01
      0.54200000E+00      0.20718018E+00      0.80347956E-01      0.79438911E-01      0.47393314E-01
      0.54300000E+00      0.20357586E+00      0.79996602E-01      0.79054397E-01      0.44524867E-01
      0.54400000E+00      0.20047878E+00      0.79667780E-01      0.78690779E-01      0.42120227E-01
      0.54500000E+00      0.19781133E+00      0.79361970E-01      0.78348432E-01      0.40100926E-01
      0.54600000E+00      0.19551284E+00      0.79079714E-01      0.78027783E-01      0.38405340E-01
      0.54700000E+00      0.19353561E+00      0.78821623E-01      0.77729319E-01      0.36984672E-01
      0.54800000E+00      0.19184198E+00      0.78588380E-01      0.77453590E-01      0.35800009E-01
      0.54900000E+00      0.19040210E+00      0.78380748E-01      0.77201213E-01      0.34820137E-01
      0.55000000E+00      0.18919237E+00      0.78199579E-01      0.76972882E-01      0.34019906E-01
      0.55100000E+00      0.18819419E+00      0.78045821E-01      0.76769373E-01      0.33378997E-01
      0.55200000E+00      0.18739305E+00      0.77920526E-01      0.76591551E-01      0.32880979E-01
      0.55300000E+00      0.18677783E+00      0.77824864E-01      0.76440381E-01      0.32512584E-01
      0.55400000E+00      0.18634023E+00      0.77760133E-01      0.76316940E-01      0.32263156E-01
      0.55500000E+00      0.18607441E+00      0.77727774E-01      0.76222423E-01      0.32124215E-01
      0.55600000E+00      0.18597667E+00      0.77729387E-01      0.76158163E-01      0.32089122E-01
      0.55700000E+00      0.18604521E+00      0.77766747E-01      0.76125644E-01      0.32152822E-01
      0.55800000E+00      0.18627999E+00      0.77841829E-01      0.76126518E-01      0.32311642E-01
      0.55900000E+00      0.18668260E+00      0.77956828E-01      0.76162631E-01      0.32563139E-01
      0.56000000E+00      0.18725622E+00      0.78114192E-01      0.76236040E-01      0.32905987E-01
      0.56100000E+00      0.18800559E+00      0.78316647E-01      0.76349046E-01      0.33339900E-01
      0.56200000E+00      0.18893702E+00      0.78567234E-01      0.76504219E-01      0.33865572E-01
      0.56300000E+00      0.19005841E+00      0.78869339E-01      0.76704413E-01      0.34484657E-01
      0.56400000E+00      0.19137922E+00      0.79226704E-01      0.76952753E-01      0.35199762E-01
      0.56500000E+00      0.19291047E+00      0.79643427E-01      0.77252587E-01      0.36014460E-01
      0.56600000E+00      0.19466486E+00      0.80124009E-01      0.77607520E-01      0.36933332E-01
      0.56700000E+00      0.19665738E+00      0.80673606E-01      0.78021750E-01      0.37962024E-01
      0.56800000E+00      0.19890611E+00      0.81298309E-01      0.78500471E-01      0.39107330E-01
      0.56900000E+00      0.20143224E+00      0.82005149E-01      0.79049792E-01      0.40377301E-01
      0.57000000E+00      0.20425986E+00      0.82802000E-01      0.79676482E-01      0.41781382E-01
      0.57100000E+00      0.20741626E+00      0.83697677E-01      0.80388011E-01      0.43330578E-01
      0.57200000E+00      0.21093259E+00      0.84702154E-01      0.81192777E-01      0.45037663E-01
      0.57300000E+00      0.21484461E+00      0.85826816E-01      0.82100362E-01      0.46917432E-01
      0.57400000E+00      0.21919350E+00      0.87084728E-01      0.83121762E-01      0.48987009E-01
      0.57500000E+00      0.22402682E+00      0.88490944E-01      0.84269657E-01      0.51266220E-01
      0.57600000E+00      0.22939963E+00      0.90062871E-01      0.85558718E-01      0.53778044E-01
      0.57700000E+00      0.23537587E+00      0.91820718E-01      0.87005983E-01      0.56549176E-01
      0.57800000E+00      0.24203006E+00      0.93788044E-01      0.88631320E-01      0.59610695E-01
      0.57900000E+00      0.24944934E+00      0.95992438E-01      0.90457998E-01      0.62998906E-01
      0.58000000E+00      0.25773614E+00      0.98466365E-01      0.92513405E-01      0.66756370E-01
      0.58100000E+00      0.26701134E+00      0.10124822E+00      0.94829936E-01      0.70933181E-01
      0.58200000E+00      0.27741837E+00      0.10438367E+00      0.97446123E-01      0.75588573E-01
      0.58300000E+00      0.28912834E+00      0.10792735E+00      0.10040807E+00      0.80792929E-01
      0.58400000E+00      0.30234662E+00      0.11194501E+00      0.10377127E+00      0.86630336E-01
      0.58500000E+00      0.31732119E+00      0.11651636E+00      0.10760300E+00      0.93201842E-01
      0.58600000E+00      0.33435367E+00      0.12173866E+00      0.11198537E+00      0.10062964E+00
      0.58700000E+00      0.35381351E+00      0.12773158E+00      0.11701941E+00      0.10906253E+00
      0.58800000E+00      0.37615689E+00      0.13464350E+00      0.12283041E+00      0.11868299E+00
      0.58900000E+00      0.40195192E+00      0.14266012E+00      0.12957517E+00      0.12971664E+00
      0.59000000E+00      0.43191253E+00      0.15201595E+00      0.13745178E+00      0.14244481E+00
      0.59100000E+00      0.46694483E+00      0.16301031E+00      0.14671307E+00      0.15722147E+00
      0.59200000E+00      0.50821107E+00      0.17602932E+00      0.15768528E+00      0.17449647E+00
      0.59300000E+00      0.55721900E+00      0.19157705E+00      0.17079437E+00      0.19484759E+00
      0.59400000E+00      0.61594854E+00      0.21031972E+00      0.18660347E+00      0.21902535E+00
      0.59500000E+00      0.68703328E+00      0.23314969E+00      0.20586696E+00      0.24801664E+00
      0.59600000E+00      0.77402416E+00      0.26127870E+00      0.22960950E+00      0.28313598E+00
      0.59700000E+00      0.88177611E+00      0.29637543E+00      0.25924248E+00      0.32615821E+00
      0.59800000E+00      0.10170193E+01      0.34076930E+00      0.29673654E+00      0.37951343E+00
      0.59900000E+00      0.11892017E+01      0.39775069E+00      0.34487573E+00      0.44657530E+00
      0.60000000E+00      0.14117121E+01      0.47200215E+00      0.40762232E+00      0.53208766E+00
      0.60100000E+00      0.17035603E+01      0.57017278E+00      0.49060152E+00      0.64278605E+00
      0.60200000E+00      0.20913529E+01      0.70148388E+00      0.60160901E+00      0.78826001E+00
      0.60300000E+00      0.26104565E+01      0.87780607E+00      0.75065892E+00      0.98199154E+00
      0.60400000E+00      0.33013358E+01      0.11113232E+01      0.94795761E+00      0.12420550E+01
      0.60500000E+00      0.41902032E+01      0.14049756E+01      0.11957073E+01      0.15895203E+01
